username,userid,profile_location,created_at,text,retweet_count,source,coordinates
cancel culture club,1087143511168819202,"Upper West Side, Manhattan",2023-01-20 19:14:12,Eric Adams is helping NYC become a city of empty luxury buildings surrounded by homeless people &amp; cops that protect… https://t.co/DjDVzDssib,0,Twitter for iPhone,
FromTheGMan,1328724724394979329,"Harlem, New York",2023-01-20 19:13:27,"@AaronRodgers12 - No matter how messed up the season was and how bad you feel about it, just be thankful you're not… https://t.co/8XzJ5ySs9U",0,Twitter Web App,
FromTheGMan,1328724724394979329,"Harlem, New York",2023-01-20 19:10:43,"@JaredGoff16 - This is for you and anyone you know that  harbors compassion. You and your family stay safe, Mr. Gof… https://t.co/0vNarmxabj",0,Twitter Web App,
FromTheGMan,1328724724394979329,"Harlem, New York",2023-01-20 19:08:25,"@Lj_era8 - You and your family be well, man. G-Man 
https://t.co/q5GEAXkyAJ",0,Twitter Web App,
FromTheGMan,1328724724394979329,"Harlem, New York",2023-01-20 19:07:34,"@WhiteHouse Perhaps, but this is also the reality! Don't be so quick to tout a plan when this situation exists. G-M… https://t.co/WE32KeOkzI",0,Twitter Web App,
Nelson D'Silva 🔰 🏗,1325451436600201216,"Brooklyn, NY",2023-01-20 19:01:54,"Generously, I don't doubt the motives of people who work at this non-profit, but I suspect they prefer to think abo… https://t.co/8g6AsPWIsE",1,Twitter for Android,
Michael berrios,485096022,bronx ny,2023-01-20 18:53:35,@EdgarRawdon 700 so I don't end up homeless on the 1st,0,Twitter for Android,
Queen of Hearts,1591329158755487746,"New York, USA",2023-01-20 18:48:30,Are homeless ppl more or less connected to the collective consciousness cuz iim thinking they might be universal fa… https://t.co/yZcbMII4Sd,0,Twitter for iPhone,
FromTheGMan,1328724724394979329,"Harlem, New York",2023-01-20 18:39:19,"Homeless in America: Woman Living in a Van with Her Dog Diagnosed with Cancer, Seeks Public Support https://t.co/q5GEAXkyAJ",0,Jetpack.com,
Susan Arnot Heaney,460455698,New York City,2023-01-20 18:30:26,There are many myths &amp; false narratives on #homelessness &amp; the #homeless. Be informed before judging. In NYC more t… https://t.co/KrIAhjL5hI,0,Twitter Web App,
Tyreke,1276570276399132672,"New York, USA",2023-01-20 18:27:37,"@brumerc82 @TemujinTrading @BookofAEGIS @LayahHeilpern 582,462 homeless people 16 million vacant homes in America.… https://t.co/nep3zdJQr4",0,Twitter for iPhone,
City & State Events,887755326660935681,"New York, NY",2023-01-20 18:21:05,"On 1/26, hear a panel on working with NY’s government to serve New Yorkers with mental health needs who are experie… https://t.co/2Y3HaVBGkk",0,Sprout Social,
🏹🏹🏹,870461842543529985,NYC,2023-01-20 18:19:33,"@JoeBiden @KamalaHarris The border is open, inflation is through the roof, homeless people, divisive, and Hunter rides in Airforce One.",0,Twitter for iPhone,
MannyL (He/His/Him),38747641,"South Ozone Park, NY",2023-01-20 18:14:25,#Homeslessness is linked to chronic health problems and often worsens many serious health conditions. That’s why th… https://t.co/RYnfYytNd0,3,Hootsuite Inc.,
Frank 🇭🇺🗽,1108706780,"New York, NY",2023-01-20 18:14:18,@shawnpisteySC @JosephThePrez @JackPosobiec Next youre gonna wonder if the person giving a buck to a homeless guy i… https://t.co/G1CGMja7Us,0,Twitter for Android,
Follow me. I reciprocate. PEACE,13361922,"Manhattan, NY",2023-01-20 18:04:44,"Formerly homeless veteran confirms that Rep. George Santos stole $3,000 raised for his dying dog https://t.co/9jn6nM8Z3x",0,Twitter Web App,
NYC Health + Hospitals,65073830,"New York, NY",2023-01-20 18:03:42,"We're deploying six mobile units across NYC to offer #COVID19 testing/vaccines, as well as other health services, t… https://t.co/KskzTUq1eX",1,Hootsuite Inc.,
The Center,25358498,"New York, NY",2023-01-20 18:00:03,Join the new Homeless LGBTQ+ Youth &amp; Substance Use Coalition for a queer youth dance party supporting @NYCYouth… https://t.co/LFBICDohr6,0,Sprinklr Publisher,
Ace_Frijöle 3¾ 🦅🇺🇸,1543239804665700355,"Sheepshead Bay, Brooklyn",2023-01-20 17:56:40,@FredBrooklynOG Did he smell like old homeless man urine?,0,Twitter for iPhone,
Your Aunt Deedee (Dyanna Flynn),161325960,"New York, NY",2023-01-20 17:56:20,@Stonekettle I'm sure the people who need two jobs + SNAP to avoid being homeless and starving are overjoyed to rec… https://t.co/2j3PCqe7Et,0,Twitter for Android,
"Jawanza James Williams | He, Him| 🌹",17413248,"New York, USA",2023-01-20 17:53:54,"Proud to have stood with the #InvestInOurNY campaign working to #TaxTheRich in NYS yesterday, outside a Park Ave bu… https://t.co/JuTkUBLvzH",6,Twitter for iPhone,
Okechukwu J Okigbo,44981250,New York,2023-01-20 17:47:40,#Homeslessness is linked to chronic health problems and often worsens many serious health conditions. That’s why th… https://t.co/jMM4baZWPs,3,Hootsuite Inc.,
Ddubrule,373165341,Central New York,2023-01-20 17:46:10,"@WhiteJadeTea @PtahElDaoud @dijoni @MzYummyDread I agree for the 2nd time, but you should be able to simply ask que… https://t.co/cYYY6kWSCd",0,Twitter for iPhone,
🏳️‍🌈Pokechamp/Caleb🏳️‍🌈,1427620825751080969,"Brooklyn, NY",2023-01-20 17:43:26,ralsei would volunteer at homeless shelters and orphanages. hed cry tears of joy seeing kids get adopted into new loving families,2,Twitter Web App,
Xandr,1341448422201692162,"West New York, NJ",2023-01-20 17:42:19,"@Jackpocket Best believe my friends, fam, and homeless finna eat if I win. Y'all invited too",0,Twitter for Android,
Ddubrule,373165341,Central New York,2023-01-20 17:40:28,"@WhiteJadeTea @PtahElDaoud @dijoni @MzYummyDread I agree , but being homeless isn’t a free pass to be immune from s… https://t.co/GL2EdqE1YM",0,Twitter for iPhone,
John Wesley Shipp,21103888,New York,2023-01-20 17:35:59,"@lavern_spicer Shameless gaslighting, for we all know Republicans are famous for their unfailing support of margina… https://t.co/7E2Uv7hi3G",0,Twitter for iPhone,
Homeless New Yorker,1270494886559731720,New York City,2023-01-20 17:35:59,"In 1999, after a man ""presumed"" homeless hit a woman with a brick, mayor Giuliani said the homeless ""have no right""… https://t.co/vm68giGizS",0,Twitter for Android,
Homeless New Yorker,1270494886559731720,New York City,2023-01-20 17:30:37,"NYPD ""mulls new tactic to curb rampant homelessness"", ie. give them $50-250 fines. Judging by the photo, one of the… https://t.co/bFdCWudw2L",3,Twitter for Android,
Eugene Krabs,1553935146583203842,"South Jamaica, Queens",2023-01-20 17:25:39,San Francisco is the only place I’ve ever been where I met ppl that CHOSE to be homeless. YOUNG ppl. Then I realize… https://t.co/X6bHDHlLUo,0,Twitter for iPhone,
Homeless_greek,2316308878,"New York, USA",2023-01-20 17:15:35,@SweatbandTv Been playing every day since season 0 and my aim still sucks!,0,Twitter for iPhone,
david strang,214325531,Hoboken N.j.,2023-01-20 17:13:16,Well I got 10 days from now to come up with $6.500 back rent my friend left before he passed away if not I'm homele… https://t.co/M1YpTKcicL,0,Twitter for Android,
Decatur Tenant Association,1340382088953016321,"Brooklyn, NY",2023-01-20 17:09:35,@BastionoftheBay @Wagnerian @jakeshieldsajj Only water.. poured on a homeless women who probably doesnt have a chan… https://t.co/emTSyYJb0v,0,Twitter Web App,
Covered & Cultured,186969549,"Brooklyn, NY",2023-01-20 17:09:01,@Stephierenee777 Ok design homeless kids. So it sounds like selfless acts makes the mouth grow fonder 😃 https://t.co/p1ouC8IDTv,0,Twitter for iPhone,
The Cutting Edge of Christmas - Now Playing,1379133382626582528,"Brooklyn, NY",2023-01-20 17:09:00,"#NowPlaying The Black Halos - Homeless for Christmas
#christmas #alternative #radio",0,Radio.co now playing,
Cessna2409,1402316190391885838,NYC,2023-01-20 17:07:58,@nycDSA @Gonzalez4NY @AOC Astoria should volunteer for more homeless shelters and “safe” injection sites then.  We’ll hold you to it,1,Twitter Web App,
Ilsalund 🇺🇦,3220393969,New York,2023-01-20 17:05:02,"@KeneAkers No solution is perfect but Finland is trying.
“We have to help people who are in the most difficult posi… https://t.co/CX4iKFy8cj",24,Twitter for iPad,
Harut Gulbudagyan,160428683,New York,2023-01-20 17:01:39,"@jasonappleton The problem is these guys are not just homeless, they're drug addicts, have chronic illnesses and th… https://t.co/8U46zwJQle",0,Twitter for Android,
BronxWorks,95205165,"Bronx, NY",2023-01-20 17:01:21,The annual Homeless Outreach Population Estimate (HOPE Count) is looking for volunteers to help out in all five bor… https://t.co/Wu4umzM7tW,0,Hootsuite Inc.,
"pjeffa.eth (🦧,🦧)",1136246351698767872,"New York, USA",2023-01-20 16:53:36,“You’re playing a game that homeless people covered in piss love to play. Don’t worry.”,0,Twitter for iPhone,
Sarah Bahr,1566921690,New York City,2023-01-20 16:53:00,"There are those who trek here nearly every day. Madhu Sudan Varma, a 68-year-old homeless man with a part-time job… https://t.co/kXzbU1uPAm",5,Twitter Web App,
Grace Kelly,817566506007425025,"Manhattan, NY",2023-01-20 16:48:34,@coyboyco @teasandsweets @MayorOfLA I’ve actually spent time trying to help homeless people and they either have a… https://t.co/QJbMUHRirM,0,Twitter for iPhone,
Grace Kelly,817566506007425025,"Manhattan, NY",2023-01-20 16:47:15,@brianmwilkerson @teasandsweets @MayorOfLA It was an OD from drugs. That is why he died. Not economics. And homeles… https://t.co/w31N10ksr2,0,Twitter for iPhone,
New Destiny Housing,557350467,"New York, NY",2023-01-20 16:45:00,"#ICYMI: We agree @JacquieSimone ""We should be focused on quickly moving people into #PermanentHousing because it is… https://t.co/Ng5QLiDTCN",4,Twitter Web App,
Joe Curcio,24695514,"New York, NY",2023-01-20 16:39:17,"@bruce_steiner @Lorrie1964 They are fighting a war for us? are you blind? This is not our war, this has nothing to… https://t.co/eaKdb1yoE0",0,Twitter Web App,
MANOUSH,1334212081,"Europe, New York",2023-01-20 16:38:10,@WhiteHouse And more Americans are homeless than ever before. And more illegals cross the border than ever before.… https://t.co/7wKQdtCXss,0,Twitter Web App,
Daily Mail US,380285402,New York,2023-01-20 16:35:05,LA restaurant owner Angela Marsden asks: 'Where are our tax dollars going?' amid homeless crisis https://t.co/IRQxV4ul2Z,4,SocialFlow,
Haraik ✨,1308955551829811203,NYC,2023-01-20 16:34:14,Not some homeless guy asking me for some of my redbull . Bro,0,Twitter for iPhone,
Carol Kay,1409329185190035458,"New York, USA",2023-01-20 16:33:55,"@DrisSkull @JoelBrownMD In the US they've renamed it ""unhoused.""  I don't see how this is any better than homeless.… https://t.co/cbpIKuyL14",0,Twitter Web App,
Homeless New Yorker,1270494886559731720,New York City,2023-01-20 16:33:53,"Meanwhile, #CollierGwin got ""arrested, tossed in jail"". Finally, cops and DAs showed up who are tough on crime, in… https://t.co/udrD6zTjtN",0,Twitter for Android,
Astoria Feed,1474888261088722949,"Astoria, Queens",2023-01-20 16:28:02,Homeless man accused of terrorizing Queens neighborhood https://t.co/Pz9tNi62a9,0,dlvr.it,
corina,1225983693321359361,"New York, USA",2023-01-20 16:14:46,@BrianWi88535321 In LA they built tiny home communities for the homeless in the parks that the kids used to play in… https://t.co/CHv6YBGCQU,1,Twitter for iPhone,
"White HousePlant, (ROTUS) RESIDENT OF THE US",3060722728,"New York, NY",2023-01-20 16:06:23,"@tim10bob @RNCResearch Liberals that gave you shitting in the streets, empty drug needles, garbage strewn across th… https://t.co/i41zu1nr52",0,Twitter Web App,
Tenants & Neighbors,40891913,New York,2023-01-20 16:06:14,Homeless it’s at record level high. We need real housing solutions now! https://t.co/xl83JhmGCc,0,Twitter for iPhone,
City Limits,82296803,New York City,2023-01-20 16:04:12,The same day Mayor Adams unveiled a preliminary budget focused on “fiscal discipline” &amp; 2 days after Gov. Hochul la… https://t.co/S4b69ZNbpq,2,Hootsuite Inc.,
Forever Trumper,1487475768,New York,2023-01-20 16:03:33,"Crying, Kinsinger feels politically homeless I guess that’s why he’s now working at CNN 🤣 https://t.co/8oqTugqtBQ",1,Twitter Web App,
TomKat,1354924826289430528,"New York, USA",2023-01-20 16:01:51,"@Jim_Jordan Except until you are Born then it’s someone else’s problem! Homeless, starving, mentally ill…………….",0,Twitter for iPhone,
Roc,854727543051743233,"New York, NY",2023-01-20 15:55:42,"@felicia_hart13 This whole argument is akin to having homes provided to the homeless, but complaining they don’t ge… https://t.co/ckI04qClBd",0,Twitter for iPhone,
Nancy tegopoulos,2946666952,New York,2023-01-20 15:53:07,"@LeaderMcConnell Mr. McConnell with all the due respect.
Worry about the country you’re elected to serve. If only y… https://t.co/NywUQ1HmF2",0,Twitter Web App,
Mark Shelby Perry 🇺🇸,414895622,"New York, NY",2023-01-20 15:48:52,@infracanine @dieworkwear I had some Panama Jacks years and years ago and I wore them almost everyday until they go… https://t.co/MPsVy041Ub,0,Twitter for iPhone,
John Leavitt 🌹,35258484,NYC,2023-01-20 15:47:47,"Again, all local politics is talking about how you’re going to kill the homeless - kill them here? Over there? Slow… https://t.co/JWx5rwDn2o",4,Twitter for iPad,
joshua leffel,47809519,New York,2023-01-20 15:37:40,@socialiststeve6 That's not how it works in America. Sure the m.i.c. would spend that money waging a violent war of… https://t.co/9wLX9jOwzu,0,Twitter for Android,
Seth Rosenberg,22370884,"New York, USA",2023-01-20 15:31:56,I’m sure the growing homeless population in SF will be excited to hear that we re-named it,0,Twitter for iPhone,
NYCT Subway,66379182,New York City,2023-01-20 15:28:30,"@Jdoogles @NYCMayor Thanks Dr J, this area is controlled by the Port Authority of NY NJ. We're looping in… https://t.co/5kwJuj6GKv",1,Verint Messaging,
Aice,782919634882363392,"Brooklyn, NY",2023-01-20 15:22:27,“I seen a homeless nigga across the street with a fat ass dick straight pissin”,0,Twitter for iPhone,
Steven Sanzone,1539589120611287043,"Brooklyn, NY",2023-01-20 15:22:11,"@JoeBiden @KamalaHarris Please come up with the plan for the homeless in this country let's get them back to work,… https://t.co/FwBNSBAcFf",0,Twitter for Android,
Susan Chana Lask Ⓥ,137382235,New York,2023-01-20 15:13:50,"@nowthisnews @pizzahut , seriously, cant you think of better things to do with your time and money. Even id you don… https://t.co/pBmFQuFm3j",0,Twitter Web App,
Carol Ann Meyer,1519272226226327553,New York New York ,2023-01-20 15:07:51,@AntonioSabatoJr Because immigrants are being paid and housed which leaves the middle class in trouble with nothing… https://t.co/IidhtbmQpd,0,Twitter for iPhone,
Brughel the Mind Melder,1126462456895868928,"New York, USA",2023-01-20 15:02:42,@EgeErdil2 Idk. Like if I went to the poorest part of a city and found homeless ppl and offered them large sums of… https://t.co/vFPpbQWGAg,0,Twitter Web App,
Naͥτaͣsͫha,1243043173200527362,The bronx,2023-01-20 15:01:02,@arabaaidoo7 Just had a dream you and me was homeless orphan kids,0,Twitter for iPhone,
Valerie F,220503717,"New York, NY",2023-01-20 14:57:25,How Houston uses data to back its housing-first homeless strategy https://t.co/3CKUO6yz0N,0,Dynamic Signal,
ZACH,1595194807718141952,"New York, USA",2023-01-20 14:54:40,"@VancouverRanter @EndWokeness @mrddmia Well poorest household income, this study forgets to factor in 2 factors. 1,… https://t.co/eoVFknQxM9",0,Twitter for iPhone,
ThomasF,169651330,New York,2023-01-20 14:40:56,@LakotaMan1 @InactionNever How many people know that 2 of the 6 Marines  that raised the flag at Iwo Jima were Nati… https://t.co/sGSfVXOvbQ,0,Twitter for iPad,
Jupiter Rising 🏹,17494001,"Brooklyn, New York",2023-01-20 14:39:35,I will assume u not from NYC or homeless if u choose to sit in the 2 seat crease on the train when there are mad other seats available,0,Twitter for Android,
